TOA5,3.1.1 Poloa,CR300-WIFI,1,CR300-WIFI.Std.07.04,CPU:WRRC_ASPA_prog_wWiFiLogic.CR300,21976,Afono_wx,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,BattV_Avg
TS,RN,Volts,Deg C,Deg F,%,inch,miles/hour,Deg,Deg,W/m^2,MJ/m^2,Volts
,,Avg,Max,Avg,Smp,Tot,WVc,WVc,WVc,Avg,Tot,Avg
6/16/20 12:30,35045,13.01,29.27,79.26,89.8,0,2.873,66.93,0.031,267.5,0.2407617,13
6/16/20 12:45,35046,13.31,30.8,80.5,86,0,2.513,54.67,0.023,575,0.5175397,13.31
6/16/20 13:00,35047,13.21,30.74,80.4,86.6,0,3.085,66.6,0.028,420.8,0.378675,13.2
6/16/20 13:15,35048,13.08,30.29,79.5,89.4,0,3.396,64.13,0.031,308,0.2771587,13.08
6/16/20 13:30,35049,13.13,29.82,79.55,89.3,0,3.085,59.89,0.027,350.7,0.3156106,13.13
6/16/20 13:45,35050,13.32,30.66,80.1,87,0,3.089,67.52,0.031,466.1,0.4195004,13.31
6/16/20 14:00,35051,13.46,32.39,81.3,84.6,0,3.031,58.44,0.021,580.1,0.5221218,13.46
6/16/20 14:15,35052,13.44,32.75,81.2,83.7,0,3.07,56.14,0.025,512.1,0.460931,13.43
6/16/20 14:30,35053,13.41,32.69,81.1,85.1,0,3.143,59.06,0.03,465.7,0.4191103,13.4
6/16/20 14:45,35054,13.3,32.29,80.4,87,0,3.575,49.05,0.027,385.8,0.3471857,13.29
6/16/20 15:00,35055,13.43,31.55,80.4,87.3,0,2.996,53.22,0.028,431.4,0.3882959,13.42
6/16/20 15:15,35056,13.48,33.35,81.5,82.6,0,3.098,73.99,0.025,569.7,0.5127016,13.48
6/16/20 15:30,35057,13.45,34.4,82.2,79.82,0,3.081,64.14,0.027,559,0.5030665,13.45
6/16/20 15:45,35058,13.45,34.83,82.3,81.1,0,3.206,25.47,0.022,525.5,0.4729903,13.45
6/16/20 16:00,35059,13.41,34.91,81.6,83.2,0,3.407,65.3,0.028,407.8,0.3669944,13.4
6/16/20 16:15,35060,13.19,33.86,80,86.5,0,2.943,57.07,0.023,209.7,0.188742,13.18
6/16/20 16:30,35061,12.98,31.5,78.61,88.5,0,3.368,78.92,0.022,121.1,0.1090256,12.97
6/16/20 16:45,35062,13.04,29.47,78.27,88.4,0,3.337,48.84,0.03,162.6,0.1462955,13.03
6/16/20 17:00,35063,13.06,28.47,78.45,87.7,0,3.402,43.87,0.023,153.4,0.1380239,13.05
6/16/20 17:15,35064,13.07,28.13,78.55,86.3,0,3.145,47.56,0.025,146.7,0.1319982,13.07
6/16/20 17:30,35065,13.04,28.07,78.52,86,0,3.404,58.21,0.023,113.2,0.1018981,13.03
6/16/20 17:45,35066,12.89,27.9,77.93,87.2,0,3.843,44.38,0.029,57.53,0.05177908,12.89
6/16/20 18:00,35067,12.76,27.23,77.08,88.1,0,3.145,44.74,0.025,14.81,0.013328,12.75
6/16/20 18:15,35068,12.71,26.33,76.68,87.5,0,3.448,58.28,0.029,2.21,0.00198859,12.71
6/16/20 18:30,35069,12.7,25.57,76.69,88,0,3.681,52.34,0.026,0.087,7.85E-05,12.7
6/16/20 18:45,35070,12.69,25.18,76.72,88.8,0,2.729,53.99,0.025,0.012,1.11E-05,12.69
6/16/20 19:00,35071,12.69,25.03,76.7,87.9,0,2.677,41.11,0.023,0.002,1.82E-06,12.68
6/16/20 19:15,35072,12.68,24.9,76.53,87,0,2.093,48.04,0.019,0.006,5.26E-06,12.68
6/16/20 19:30,35073,12.68,24.82,76.72,85.7,0,2.828,51.45,0.027,0.004,3.22E-06,12.68
6/16/20 19:45,35074,12.68,24.78,76.69,85.6,0,2.421,55.58,0.028,0.001,1.07E-06,12.67
6/16/20 20:00,35075,12.67,24.68,76.76,87.4,0,2.267,53.25,0.028,0.006,5.15E-06,12.67
6/16/20 20:15,35076,12.67,24.7,76.75,87.3,0,1.895,55.66,0.024,0.007,6.44E-06,12.66
6/16/20 20:30,35077,12.66,24.69,76.71,87.6,0,1.829,58.51,0.018,0.001,6.44E-07,12.66
6/16/20 20:45,35078,12.66,24.63,76.59,89.7,0,2.135,62.6,0.023,0.006,5.58E-06,12.66
6/16/20 21:00,35079,12.66,24.62,75.89,92.5,0,1.016,60.7,0.012,0.006,5.26E-06,12.65
6/16/20 21:15,35080,12.65,24.29,75.08,93.2,0,1.931,59.65,0.022,0.004,3.33E-06,12.65
6/16/20 21:30,35081,12.65,23.91,75.29,90,0,3.406,43.83,0.028,0.005,4.08E-06,12.64
6/16/20 21:45,35082,12.64,23.89,76.1,90.2,0,2.407,46.71,0.027,0.01,8.80E-06,12.64
6/16/20 22:00,35083,12.64,23.92,75.84,89.4,0,2.465,51.06,0.025,0.007,6.54E-06,12.64
6/16/20 22:15,35084,12.64,23.95,76.2,88.5,0,2.409,43.62,0.024,0.008,7.08E-06,12.63
6/16/20 22:30,35085,12.63,23.99,76.02,87.6,0,2.69,64.55,0.024,0.002,1.61E-06,12.63
6/16/20 22:45,35086,12.63,23.99,76.15,86.8,0,2.565,61.84,0.026,0.007,6.44E-06,12.62
6/16/20 23:00,35087,12.62,24,76.23,85.9,0,3.079,65.71,0.033,0.003,2.36E-06,12.62
6/16/20 23:15,35088,12.62,24,75.9,86.6,0,2.968,45.92,0.025,0.003,2.47E-06,12.62
6/16/20 23:30,35089,12.62,23.93,75.93,87.1,0,3.497,54.47,0.024,0.001,1.29E-06,12.61
6/16/20 23:45,35090,12.61,23.9,76.04,87.7,0,3.107,56.84,0.023,0.006,5.36E-06,12.61
6/17/20 0:00,35091,12.61,23.97,76.25,85.9,0,3.707,56,0.024,0.004,3.33E-06,12.61
6/17/20 0:15,35092,12.6,24,76.11,86.5,0,2.968,79.02,0.028,0.007,6.22E-06,12.6
6/17/20 0:30,35093,12.6,23.99,76.16,87.6,0,3.46,51.36,0.024,0.004,3.97E-06,12.6
6/17/20 0:45,35094,12.6,24.04,76.19,89.2,0,3.368,44.76,0.028,0.004,3.97E-06,12.59
6/17/20 1:00,35095,12.59,24.08,76.25,87.3,0,3.739,44.37,0.027,0.006,5.69E-06,12.59
6/17/20 1:15,35096,12.59,24.09,76.25,85.8,0,3.745,59.83,0.021,0.005,4.29E-06,12.59
6/17/20 1:30,35097,12.59,24.09,76.26,87.4,0,3.297,53.64,0.027,0.009,8.05E-06,12.58
6/17/20 1:45,35098,12.58,24.19,76.32,89.6,0,2.91,62.05,0.022,0.004,3.33E-06,12.58
6/17/20 2:00,35099,12.58,24.2,76.16,87.5,0,2.824,46.81,0.026,0.005,4.72E-06,12.58
6/17/20 2:15,35100,12.58,24.23,76.16,86,0,2.616,66.48,0.033,0.002,1.39E-06,12.57
6/17/20 2:30,35101,12.57,24.18,76.05,87.8,0,3.167,59.36,0.032,0.003,2.47E-06,12.57
6/17/20 2:45,35102,12.57,24.15,76.23,89.2,0,2.591,54.4,0.028,0.009,8.05E-06,12.57
6/17/20 3:00,35103,12.57,24.14,75.95,85.6,0,3.003,43.31,0.023,0.006,5.26E-06,12.56
6/17/20 3:15,35104,12.56,24.02,76.07,87.1,0,3.353,61.98,0.029,0.009,8.26E-06,12.56
6/17/20 3:30,35105,12.56,23.98,75.99,87.9,0,2.971,47.52,0.023,0.003,3.00E-06,12.55
6/17/20 3:45,35106,12.55,24.08,76.3,87.5,0,2.871,57.87,0.025,0.006,5.04E-06,12.55
6/17/20 4:00,35107,12.55,24.17,76.41,87.6,0,2.179,45.64,0.027,0.003,2.68E-06,12.55
6/17/20 4:15,35108,12.54,24.19,76.12,87.7,0,2.416,38.36,0.023,0.006,5.79E-06,12.54
6/17/20 4:30,35109,12.54,24.14,75.96,88.3,0,2.127,56.67,0.024,0.01,8.80E-06,12.54
6/17/20 4:45,35110,12.53,24.09,76.01,88.1,0,1.927,62.35,0.021,0.005,4.08E-06,12.53
6/17/20 5:00,35111,12.53,24.2,76.28,92.3,0,2.099,51.76,0.02,0.004,3.86E-06,12.53
6/17/20 5:15,35112,12.52,24.08,74.13,97,0,1.645,50.86,0.025,0.009,8.15E-06,12.52
6/17/20 5:30,35113,12.52,23.56,73.78,96.9,0,1.783,30.86,0.022,0.006,5.47E-06,12.52
6/17/20 5:45,35114,12.52,23.21,73.33,96.8,0,1.921,62.48,0.027,0.009,7.94E-06,12.51
6/17/20 6:00,35115,12.51,23.02,74.14,94.1,0,1.6,49.9,0.018,0.005,4.29E-06,12.51
6/17/20 6:15,35116,12.51,23.16,74.49,94.5,0,2.645,50.84,0.027,0.009,7.94E-06,12.5
6/17/20 6:30,35117,12.5,23.25,74.68,92,0,3.117,45.81,0.028,0.013,1.17E-05,12.5
6/17/20 6:45,35118,12.5,23.4,75.08,91,0,2.822,50.01,0.025,0.532,0.0004786134,12.49
6/17/20 7:00,35119,12.49,23.62,75.35,90.6,0,2.662,50.34,0.022,5.378,0.004840637,12.49
6/17/20 7:15,35120,12.5,23.72,75.53,89.2,0,3.076,60.41,0.03,20.85,0.01876195,12.5
6/17/20 7:30,35121,12.51,23.91,75.47,89.4,0,2.802,39.72,0.033,37.87,0.03408745,12.51
6/17/20 7:45,35122,12.52,24.09,75.65,90,0,1.927,54.69,0.027,52.18,0.04695851,12.52
6/17/20 8:00,35123,12.53,24.3,75.53,92.2,0,1.426,56.01,0.022,59.4,0.05345632,12.53
6/17/20 8:15,35124,12.57,24.63,75.98,90.1,0,1.569,66.34,0.026,98.6,0.08873585,12.56
6/17/20 8:30,35125,12.56,24.91,76.45,91,0,1.742,39.45,0.021,82.6,0.07434622,12.55
6/17/20 8:45,35126,12.59,25.12,76.18,90.4,0,1.109,54.21,0.023,118.5,0.1066779,12.59
6/17/20 9:00,35127,12.61,25.26,76.29,89.2,0,2.211,59.79,0.031,120.3,0.1083136,12.61
6/17/20 9:15,35128,12.57,25.25,75.98,90.3,0,1.478,64.63,0.026,104,0.09362079,12.57
6/17/20 9:30,35129,12.65,25.48,76.39,87.9,0,1.514,56.53,0.03,205.4,0.1848195,12.65
6/17/20 9:45,35130,12.68,25.91,76.86,90.2,0,1.92,44.07,0.03,151.7,0.1365543,12.67
6/17/20 10:00,35131,12.77,26.35,76.89,86.5,0,2.269,56.55,0.027,265.3,0.2388125,12.76
6/17/20 10:15,35132,12.95,27.44,77.81,86.1,0,1.938,56.57,0.022,365.1,0.3285739,12.95
6/17/20 10:30,35133,13.1,28.62,79.29,85.9,0,1.882,63.86,0.027,438.6,0.3947215,13.09
6/17/20 10:45,35134,13,28.96,79.06,88.1,0,2.047,40.09,0.025,272.1,0.2449318,12.99
6/17/20 11:00,35135,13.12,29.4,79.21,82.4,0,1.805,60.73,0.031,438,0.3941965,13.11
6/17/20 11:15,35136,13.1,29.64,78.92,84.5,0,2.483,51.86,0.029,401.5,0.3613498,13.09
6/17/20 11:30,35137,13.37,31.25,80.3,82.2,0,1.551,64.33,0.021,669.3,0.6023396,13.35
6/17/20 11:45,35138,13.16,32.05,80.4,86.7,0,2.349,53.35,0.029,416.5,0.3748722,13.15
6/17/20 12:00,35139,13.32,32.11,79.71,81.8,0,2.567,43.2,0.023,651.5,0.5863425,13.32
6/17/20 12:15,35140,13.3,32.45,81,78.64,0,2.438,68.1,0.027,569.5,0.5125516,13.3
6/17/20 12:30,35141,13.36,32.46,80.2,81.2,0,2.006,74.19,0.029,621.4,0.5592265,13.35
6/17/20 12:45,35142,13.36,33.53,81.6,79.7,0,1.967,88.3,0.03,636.3,0.5726481,13.35
6/17/20 13:00,35143,13.15,32.4,79.63,84.5,0,1.937,52.97,0.025,313.8,0.2823884,13.14
6/17/20 13:15,35144,13.2,31.44,79.13,85.4,0,2.289,57.82,0.024,373,0.3356568,13.19
6/17/20 13:30,35145,13.2,30.59,79.04,83.5,0,2.37,58.63,0.03,357.9,0.3221519,13.19
6/17/20 13:45,35146,13.37,31.56,79.53,81.1,0,2.174,44.42,0.024,558.7,0.5028735,13.36
6/17/20 14:00,35147,13.43,32.95,81.9,78.43,0,2.137,61.74,0.026,600.3,0.5402795,13.42
6/17/20 14:15,35148,13.15,32.68,80.1,85.9,0,2.517,60.28,0.023,254.4,0.2289326,13.14
6/17/20 14:30,35149,13.2,31.18,78.78,84.7,0,2.411,52.21,0.029,320,0.2880434,13.2
6/17/20 14:45,35150,13.18,30.52,79.11,86.4,0,1.722,37.56,0.022,264.7,0.2381984,13.17
6/17/20 15:00,35151,13.14,29.83,78.27,85.5,0,2.539,53.76,0.03,293,0.2636696,13.14
6/17/20 15:15,35152,13.17,30.19,79.31,83.5,0,2.506,74.9,0.032,254.8,0.2293411,13.16
6/17/20 15:30,35153,13.13,29.39,78.23,85.4,0,2.45,50.02,0.03,224.5,0.202032,13.12
6/17/20 15:45,35154,13.12,28.94,78.25,85.6,0,2.289,59.36,0.03,199.9,0.1798987,13.11
6/17/20 16:00,35155,13.29,29.71,78.96,82.9,0,2.185,63.03,0.026,306.5,0.2758496,13.29
6/17/20 16:15,35156,13.06,29.18,78.23,86.1,0,2.589,63.48,0.028,148.6,0.1337586,13.05
6/17/20 16:30,35157,12.91,28.54,77.25,90.8,0.01,2.099,53.51,0.022,93,0.08371325,12.91
6/17/20 16:45,35158,12.8,27.53,75.25,96,0.01,1.694,51.07,0.025,44.58,0.04012049,12.79
6/17/20 17:00,35159,12.81,25.92,74.37,96.7,0,1.458,44.97,0.02,82.6,0.07431618,12.8
6/17/20 17:15,35160,12.78,25.21,74.75,95.7,0,2.202,57,0.023,53.48,0.04813267,12.78
6/17/20 17:30,35161,12.72,24.94,74.5,95.6,0,2.338,34.23,0.023,21.29,0.01916406,12.71
6/17/20 17:45,35162,12.7,24.48,74.44,96.2,0,2.304,59.3,0.024,14.83,0.01334882,12.7
6/17/20 18:00,35163,12.68,24.21,74.43,94.5,0,2.493,74.54,0.023,6.678,0.00601008,12.68
6/17/20 18:15,35164,12.67,24.18,75.1,92.3,0,2.585,51.96,0.027,0.874,0.0007867456,12.67
6/17/20 18:30,35165,12.67,24.27,75.26,91,0,2.312,56.99,0.026,0.041,3.70E-05,12.66
6/17/20 18:45,35166,12.66,24.36,75.5,90.4,0,2.505,56.77,0.021,0.009,8.48E-06,12.66
6/17/20 19:00,35167,12.66,24.41,75.48,90.8,0,2.263,67.5,0.027,0.003,2.47E-06,12.66
6/17/20 19:15,35168,12.66,24.47,75.81,88.5,0,2.776,28.11,0.023,0.003,2.57E-06,12.66
6/17/20 19:30,35169,12.66,24.6,76.19,89.1,0,2.94,59.44,0.026,0.005,4.18E-06,12.65
6/17/20 19:45,35170,12.65,24.67,76.1,88.8,0,2.651,60.31,0.03,0.005,4.51E-06,12.65
6/17/20 20:00,35171,12.65,24.73,76.35,87.5,0,2.42,47.36,0.02,0.006,5.36E-06,12.65
6/17/20 20:15,35172,12.64,24.73,76.27,88,0,2.235,60.1,0.026,0.005,4.83E-06,12.64
6/17/20 20:30,35173,12.64,24.73,76.15,89.4,0,1.973,69.36,0.029,0.005,4.61E-06,12.64
6/17/20 20:45,35174,12.64,24.71,75.97,91.5,0,1.932,60.68,0.03,0.003,2.36E-06,12.64
6/17/20 21:00,35175,12.64,24.5,74.48,98.2,0.02,2.143,58.79,0.024,0.003,2.68E-06,12.63
6/17/20 21:15,35176,12.63,23.95,73.52,98.7,0,2.565,47.57,0.029,0.004,3.43E-06,12.63
6/17/20 21:30,35177,12.63,23.56,73.55,98.5,0,2.612,41.78,0.027,0.007,6.01E-06,12.62
6/17/20 21:45,35178,12.62,23.42,73.91,96.3,0,2.802,55.05,0.025,0.004,3.43E-06,12.62
6/17/20 22:00,35179,12.62,23.62,74.78,91.6,0,3.508,67.76,0.029,0.005,4.08E-06,12.62
6/17/20 22:15,35180,12.61,23.88,75.12,93.2,0,2.25,48.51,0.029,0.008,7.51E-06,12.61
6/17/20 22:30,35181,12.61,23.97,75.12,92,0,2.412,54.7,0.03,0.004,3.76E-06,12.61
6/17/20 22:45,35182,12.61,24.11,75.69,90.9,0,2.955,46.96,0.023,0.005,4.29E-06,12.6
6/17/20 23:00,35183,12.6,24.13,75.36,92.1,0,2.468,43.49,0.024,0.004,3.33E-06,12.6
6/17/20 23:15,35184,12.6,24.07,75.36,91,0,2.809,68.83,0.028,0.004,3.97E-06,12.6
6/17/20 23:30,35185,12.6,24.01,75.15,92.1,0,2.526,63.76,0.029,0.005,4.51E-06,12.59
6/17/20 23:45,35186,12.59,23.9,75.28,93.1,0,2.168,44.05,0.027,0.007,5.90E-06,12.59
6/18/20 0:00,35187,12.59,24.02,75.56,91.8,0,2.819,65.51,0.029,0.005,4.72E-06,12.58
6/18/20 0:15,35188,12.58,24.06,75.53,92.9,0,2.438,51.09,0.031,0.006,5.79E-06,12.58
6/18/20 0:30,35189,12.58,24.06,75.17,94.4,0,0.896,57.99,0.019,0.005,4.72E-06,12.57
6/18/20 0:45,35190,12.57,24.05,74.82,94.4,0,0,0,0,0.004,3.65E-06,12.57
6/18/20 1:00,35191,12.57,23.91,74.53,94.1,0,0.538,59.02,0.008,0.01,9.12E-06,12.56
6/18/20 1:15,35192,12.56,23.66,74.6,94.6,0,1.355,66.52,0.018,0.005,4.40E-06,12.56
6/18/20 1:30,35193,12.56,23.52,74.85,94.1,0,1.847,63.63,0.027,0.006,5.26E-06,12.55
6/18/20 1:45,35194,12.55,23.54,74.77,94.4,0,1.589,61.74,0.024,0.007,6.65E-06,12.55
6/18/20 2:00,35195,12.55,23.49,74.54,94.3,0,0.294,66,0,0.005,4.40E-06,12.54
6/18/20 2:15,35196,12.54,23.37,74.45,94,0,1.582,53.59,0.022,0.003,2.36E-06,12.54
6/18/20 2:30,35197,12.53,23.32,74.43,93.4,0,0.792,42.72,0.02,0.002,2.04E-06,12.53
6/18/20 2:45,35198,12.53,23.31,74.41,91.9,0,1.144,51.76,0.024,0.003,2.79E-06,12.52
6/18/20 3:00,35199,12.52,23.44,74.54,92.5,0,0.13,64.13,0.005,0.009,7.72E-06,12.52
6/18/20 3:15,35200,12.52,23.62,74.88,92,0,0.864,49.18,0.014,0.003,2.47E-06,12.51
6/18/20 3:30,35201,12.51,23.74,74.98,90.8,0,2.178,50.93,0.03,0.001,1.07E-06,12.51
6/18/20 3:45,35202,12.5,23.87,75.3,91,0,2.042,70.64,0.026,0.007,6.12E-06,12.5
6/18/20 4:00,35203,12.5,23.94,75.27,91,0,2.133,65.53,0.031,0.006,5.36E-06,12.49
6/18/20 4:15,35204,12.49,23.94,75.06,91.1,0,2.342,64.56,0.023,0.005,4.40E-06,12.49
6/18/20 4:30,35205,12.49,23.89,74.65,95.4,0.01,1.254,53.95,0.021,0.007,6.65E-06,12.48
6/18/20 4:45,35206,12.48,23.64,73.29,98.1,0.04,0.392,53.69,0.011,0.004,3.43E-06,12.48
6/18/20 5:00,35207,12.48,23.16,72.66,99.3,0.01,1.56,58.51,0.029,0.004,3.54E-06,12.47
6/18/20 5:15,35208,12.47,22.79,71.98,100,0.01,1.008,68.67,0.019,0.009,8.05E-06,12.47
6/18/20 5:30,35209,12.47,22.55,71.7,100,0,0.747,51.57,0.011,0.004,3.86E-06,12.46
6/18/20 5:45,35210,12.46,22.38,71.55,100,0.01,1.65,37.28,0.027,0.009,7.83E-06,12.46
6/18/20 6:00,35211,12.46,22.28,71.49,100,0,0.931,60.26,0.021,0.005,4.29E-06,12.46
6/18/20 6:15,35212,12.46,22.17,71.36,99.8,0,1.488,66.88,0.028,0.009,8.48E-06,12.45
6/18/20 6:30,35213,12.45,22.09,71.49,98.2,0,2.219,60.88,0.033,0.009,7.94E-06,12.45
6/18/20 6:45,35214,12.45,22.14,71.93,97,0,2.187,48.54,0.021,0.236,0.0002126455,12.45
6/18/20 7:00,35215,12.45,22.37,72.36,93.7,0,2.334,54.01,0.031,2.423,0.002180314,12.44
6/18/20 7:15,35216,12.45,22.6,72.65,91.5,0,2.448,56.71,0.031,8.72,0.007848787,12.44
6/18/20 7:30,35217,12.45,22.83,73.16,90.3,0,3.04,64.04,0.029,18.65,0.01678494,12.45
6/18/20 7:45,35218,12.46,23.08,73.57,90.5,0,2.968,65.63,0.031,31.27,0.02814657,12.46
6/18/20 8:00,35219,12.47,23.29,73.63,90,0,2.962,59.17,0.033,46.71,0.04204009,12.47
6/18/20 8:15,35220,12.51,23.62,74.07,88.8,0,2.796,60.39,0.027,89.2,0.08031178,12.51
6/18/20 8:30,35221,12.51,23.74,74.22,89.2,0,2.483,56.66,0.021,72.94,0.06564482,12.5
6/18/20 8:45,35222,12.53,23.73,74.14,88.4,0,2.558,60.05,0.026,86.5,0.07787837,12.52
6/18/20 9:00,35223,12.57,23.82,74.4,87.3,0,1.594,61.22,0.024,148.4,0.1335286,12.56
6/18/20 9:15,35224,12.6,24.17,74.95,85.9,0,0.409,62.43,0.013,188.7,0.1697968,12.6
6/18/20 9:30,35225,12.79,25.66,76.36,82.2,0,0.363,60.48,0.01,480,0.4320337,12.79
6/18/20 9:45,35226,13,27.58,77.67,78.99,0,0.378,75.05,0.011,561.5,0.5053365,12.99
6/18/20 10:00,35227,13.05,28.49,77.52,79.68,0,0.59,53.5,0.018,481.2,0.4330432,13.05
6/18/20 10:15,35228,13.17,29.4,78.38,78.88,0,1.546,67.17,0.031,616,0.5543728,13.16
6/18/20 10:30,35229,13.14,29.91,78.67,81.2,0,1.456,67.52,0.025,523.4,0.4710469,13.13
6/18/20 10:45,35230,13.12,29.79,78.01,80.9,0,0,0,0,470.4,0.4233385,13.11
6/18/20 11:00,35231,13.25,30.2,78.67,80.8,0,0.627,60.21,0.017,630.5,0.5674456,13.25
6/18/20 11:15,35232,13.24,30.63,78.85,80.3,0,1.339,68.05,0.022,567,0.5102949,13.23
6/18/20 11:30,35233,13.23,30.61,78.87,80.8,0,0.929,75.06,0.018,520.4,0.4683883,13.22
6/18/20 11:45,35234,13.34,30.79,78.48,81.7,0,1.486,68.21,0.028,603.5,0.5431473,13.33
6/18/20 12:00,35235,13.5,32.89,80.1,79.34,0,1.143,74.24,0.025,792.2,0.7130046,13.5
6/18/20 12:15,35236,13.47,33.74,80.8,81.3,0,1.378,77.45,0.032,764.6,0.6881094,13.47
6/18/20 12:30,35237,13.45,34.33,81.6,79.05,0,1.024,78.99,0.023,781.2,0.7030807,13.45
6/18/20 12:45,35238,13.45,34.75,82,78.45,0,1.229,69.16,0.024,780.2,0.7021499,13.45
6/18/20 13:00,35239,13.44,35.05,82.2,78.98,0,1.264,57.88,0.028,783.3,0.7050147,13.44
6/18/20 13:15,35240,13.43,35.28,82.5,77.58,0,1.762,81.1,0.029,774.5,0.697058,13.43
6/18/20 13:30,35241,13.43,35.54,82.9,78.36,0,1.26,81.2,0.028,752.4,0.6771775,13.43
6/18/20 13:45,35242,13.43,35.68,83,78.43,0,1.322,78.35,0.026,670.4,0.6033555,13.43
6/18/20 14:00,35243,13.43,35.59,82.2,80.2,0,1.337,74,0.027,504.5,0.4540628,13.42
6/18/20 14:15,35244,13.43,34.67,81.4,82.7,0,1.829,65.48,0.028,444.3,0.3998539,13.43
6/18/20 14:30,35245,13.43,34.64,82.2,78.6,0,0.953,62.84,0.022,635.9,0.5722829,13.42
6/18/20 14:45,35246,13.35,35.12,82.9,78.33,0,0.696,65.79,0.019,492.8,0.4434799,13.35
6/18/20 15:00,35247,13.37,33.99,81.1,84.6,0,0.942,65.48,0.024,372.5,0.335268,13.36
6/18/20 15:15,35248,13.46,34.34,82.5,81.2,0,0.688,64.09,0.018,494.6,0.4451022,13.46
6/18/20 15:30,35249,13.21,34.53,81.8,86.7,0,1.203,56.8,0.03,242.5,0.2182398,13.21
6/18/20 15:45,35250,13.02,32.63,79.5,91.8,0,1.48,79.5,0.023,135.1,0.1215934,13.01
6/18/20 16:00,35251,12.97,30.57,78.08,97.1,0.01,0.762,51.32,0.02,133.5,0.1201706,12.97
6/18/20 16:15,35252,12.96,28.53,76.99,98.2,0,0.639,78.57,0.014,115.1,0.1035451,12.96
6/18/20 16:30,35253,12.93,27.38,76.86,99.3,0,1.139,70.82,0.023,118,0.1061818,12.92
6/18/20 16:45,35254,12.83,26.92,76.31,99.7,0.01,0.51,75.7,0.013,55.1,0.04959083,12.82
6/18/20 17:00,35255,12.81,26.32,76.16,100,0,0,0,0,62.05,0.05584649,12.81
6/18/20 17:15,35256,12.77,25.96,76.16,100,0,0.708,69.95,0.015,40.49,0.03644339,12.77
6/18/20 17:30,35257,12.74,25.74,75.89,100,0,1.396,74.45,0.019,19.62,0.01765763,12.74
6/18/20 17:45,35258,12.73,25.47,75.38,100,0.03,0.869,45.87,0.017,13.58,0.01222411,12.73
6/18/20 18:00,35259,12.72,25.1,75.11,100,0.01,0.526,59.19,0.017,9.71,0.00873617,12.72
6/18/20 18:15,35260,12.71,24.81,75.08,100,0.12,1.817,346.1,0.013,1.763,0.001586473,12.71
6/18/20 18:30,35261,12.7,24.55,74.75,100,0.01,0.826,58.32,0.017,0.129,0.0001156569,12.7
6/18/20 18:45,35262,12.7,24.33,74.94,100,0,1.849,66.23,0.032,0.011,1.02E-05,12.7
6/18/20 19:00,35263,12.7,24.32,75.11,100,0.01,1.771,63.64,0.027,0.003,2.25E-06,12.69
6/18/20 19:15,35264,12.69,24.33,74.94,100,0.05,1.718,62.91,0.019,0.008,6.76E-06,12.69
6/18/20 19:30,35265,12.69,24.3,74.64,100,0,2.554,52.18,0.029,0.008,7.30E-06,12.68
6/18/20 19:45,35266,12.68,24.13,74.93,100,0,2.679,62.36,0.026,0.003,2.79E-06,12.68
6/18/20 20:00,35267,12.68,24.13,74.95,100,0,2.28,48.2,0.029,0.009,8.05E-06,12.68
6/18/20 20:15,35268,12.68,24.16,75.09,100,0,3.188,50.78,0.031,0.007,6.54E-06,12.67
6/18/20 20:30,35269,12.67,24.16,74.89,100,0,2.515,65.28,0.028,0.008,7.62E-06,12.67
6/18/20 20:45,35270,12.67,24.11,74.92,100,0,2.327,57.67,0.026,0.011,9.76E-06,12.67
6/18/20 21:00,35271,12.67,24.13,75.17,100,0.01,2.429,65.7,0.03,0.009,8.26E-06,12.66
6/18/20 21:15,35272,12.66,24.14,75.11,100,0,1.305,53.93,0.021,0.008,7.08E-06,12.66
6/18/20 21:30,35273,12.66,24.12,75.13,100,0,2.422,43.21,0.019,0.003,3.11E-06,12.66
6/18/20 21:45,35274,12.66,24.11,75.23,100,0,3.1,59.58,0.022,0.006,5.15E-06,12.65
6/18/20 22:00,35275,12.65,24.17,75.44,100,0,1.805,49.82,0.023,0.009,7.83E-06,12.65
6/18/20 22:15,35276,12.65,24.19,75.21,100,0.01,2.282,55.69,0.029,0.005,4.08E-06,12.65
6/18/20 22:30,35277,12.64,24.17,74.94,100,0,3.219,47.48,0.029,0.003,3.11E-06,12.64
6/18/20 22:45,35278,12.64,24.09,75.24,100,0.02,2.535,56.87,0.027,0.005,4.40E-06,12.64
6/18/20 23:00,35279,12.64,24.07,74.76,100,0.03,1.59,67.48,0.014,0.007,6.33E-06,12.64
6/18/20 23:15,35280,12.63,23.93,74.78,100,0.01,2.317,56.41,0.031,0.004,3.43E-06,12.63
6/18/20 23:30,35281,12.63,23.9,74.77,100,0.01,1.868,63.72,0.016,0.006,5.15E-06,12.63
6/18/20 23:45,35282,12.63,23.91,74.75,100,0.01,2.239,47.22,0.023,0.003,2.68E-06,12.62
6/19/20 0:00,35283,12.62,23.94,74.78,100,0.01,2.772,52.93,0.029,0.005,4.72E-06,12.62
6/19/20 0:15,35284,12.62,23.94,74.66,100,0.04,3.512,42.67,0.029,0.008,6.76E-06,12.62
